<TICKER>,<PER>,<DATE>,<TIME>,Open,High,Low,Close,Volume
US1.AMZN,60,20120718,180000,215.9300000,218.5500000,215.7100000,217.1200000,293194
US1.AMZN,60,20120718,190000,217.2400000,217.4200000,215.9700000,217.1000000,520334
US1.AMZN,60,20120718,200000,217.0200000,217.3000000,216.5100000,217.0600000,252367
US1.AMZN,60,20120718,210000,217.1000000,218.6700000,217.1000000,218.3400000,197011
US1.AMZN,60,20120718,220000,218.3500000,218.3900000,217.1500000,217.4689000,149112
US1.AMZN,60,20120718,230000,217.4100000,217.8600000,216.7600000,216.9100000,181065
US1.AMZN,60,20120719,000000,216.9400000,218.2500000,216.9200000,217.5400000,397422
US1.AMZN,60,20120719,010000,217.4700000,217.4700000,217.4700000,217.4700000,56282
US1.AMZN,60,20120719,180000,220.7300000,223.1400000,220.6900000,222.7400000,806464
US1.AMZN,60,20120719,190000,222.6700000,224.0500000,221.3800000,223.6300000,887719
US1.AMZN,60,20120719,200000,223.6600000,225.5600000,223.6600000,225.2100000,738507
US1.AMZN,60,20120719,210000,225.2300000,227.2900000,225.1900000,226.0700000,727856
US1.AMZN,60,20120719,220000,226.1400000,227.2100000,225.8400000,226.0900000,502366
US1.AMZN,60,20120719,230000,226.1450000,227.0000000,225.5800000,226.6500000,324589
US1.AMZN,60,20120720,000000,226.6800000,227.5000000,226.1000000,226.1600000,837176
US1.AMZN,60,20120720,010000,226.1600000,226.1700000,226.1600000,226.1700000,125153
US1.AMZN,60,20120720,180000,225.3600000,227.2300000,225.2950000,227.0500000,837904
US1.AMZN,60,20120720,190000,227.0600000,228.6200000,226.8200000,228.1200000,774650
US1.AMZN,60,20120720,200000,228.1100000,228.5000000,226.3000000,226.6080000,371853
US1.AMZN,60,20120720,210000,226.5800000,226.7000000,225.9000000,226.6000000,251677
US1.AMZN,60,20120720,220000,226.6720000,227.9500000,226.4701000,227.8718000,216725
US1.AMZN,60,20120720,230000,227.8800000,228.2400000,227.0800000,227.6901000,211035
US1.AMZN,60,20120721,000000,227.6800000,229.3900000,227.5600000,228.3300000,1092168
US1.AMZN,60,20120721,010000,228.3300000,228.3300000,228.2500000,228.2900000,160102
US1.AMZN,60,20120723,180000,224.7200000,225.0000000,221.7000000,222.7500000,622174
US1.AMZN,60,20120723,190000,222.6500000,223.2100000,221.5400000,221.7900000,2679742
US1.AMZN,60,20120723,200000,221.7900000,223.3600000,221.7200000,222.5500000,371100
US1.AMZN,60,20120723,210000,222.5500000,223.5450000,221.9750000,223.0900000,306076
US1.AMZN,60,20120723,220000,223.0900000,224.5000000,222.9700000,224.1500000,332957
US1.AMZN,60,20120723,230000,224.2300000,226.3500000,223.7260000,226.1400000,516051
US1.AMZN,60,20120724,000000,226.0900000,226.5800000,225.6500000,226.0000000,534147
US1.AMZN,60,20120724,010000,226.0000000,226.0100000,226.0000000,226.0100000,83421
US1.AMZN,60,20120724,180000,226.1300000,226.6100000,224.0600000,224.6899000,3039588
US1.AMZN,60,20120724,190000,224.6650000,225.3800000,223.1800000,224.1000000,324327
US1.AMZN,60,20120724,200000,224.0000000,225.6050000,223.7720000,224.3300000,255944
US1.AMZN,60,20120724,210000,224.2800000,224.2900000,222.6201000,223.4500000,233123
US1.AMZN,60,20120724,220000,223.4000000,223.5300000,222.3100000,222.9900000,236383
US1.AMZN,60,20120724,230000,222.9700000,223.2600000,221.4000000,222.0000000,243692
US1.AMZN,60,20120725,000000,221.8700000,223.0200000,221.2300000,223.0200000,479310
US1.AMZN,60,20120725,010000,223.0400000,223.0400000,223.0400000,223.0400000,52291
US1.AMZN,60,20120725,180000,222.0000000,222.5000000,220.1000000,220.7900000,464866
US1.AMZN,60,20120725,190000,220.6700000,221.7300000,217.1500000,217.5701000,843328
US1.AMZN,60,20120725,200000,217.5700000,218.9800000,217.0200000,218.7400000,356860
US1.AMZN,60,20120725,210000,218.7700000,219.1800000,218.1400000,218.2500000,169713
US1.AMZN,60,20120725,220000,218.3300000,219.7600000,218.1700000,219.0400000,308868
US1.AMZN,60,20120725,230000,219.0200000,219.4000000,218.4100000,218.5100000,273664
US1.AMZN,60,20120726,000000,218.4300000,218.6200000,215.9100000,217.0600000,922088
US1.AMZN,60,20120726,010000,217.0600000,217.0700000,217.0500000,217.0500000,96269
US1.AMZN,60,20120726,180000,219.9600000,220.8900000,218.0600000,220.2700000,535164
US1.AMZN,60,20120726,190000,220.3800000,220.9500000,216.5300000,216.9800000,714123
US1.AMZN,60,20120726,200000,216.9900000,217.3900000,214.9500000,216.2700000,473055
US1.AMZN,60,20120726,210000,216.3000000,218.6300000,216.1500000,218.5600000,470940
US1.AMZN,60,20120726,220000,218.5500000,219.1600000,217.9100000,218.1900000,343599
US1.AMZN,60,20120726,230000,218.2300000,218.5200000,217.3800000,217.3800000,290079
US1.AMZN,60,20120727,000000,217.4000000,221.4500000,216.5400000,220.0000000,1740219
US1.AMZN,60,20120727,010000,220.0100000,220.0500000,220.0100000,220.0100000,79346
US1.AMZN,60,20120727,180000,225.4200000,234.6600000,224.5000000,234.2200000,3288146
US1.AMZN,60,20120727,190000,234.2300000,235.0800000,231.7200000,231.8800000,1807318
US1.AMZN,60,20120727,200000,231.9300000,234.8000000,230.9600000,234.1500000,1093726
US1.AMZN,60,20120727,210000,234.1000000,236.5000000,233.6800000,236.3500000,1154183
US1.AMZN,60,20120727,220000,236.3000000,236.9000000,235.0900000,236.2100000,1110182
US1.AMZN,60,20120727,230000,236.2100000,237.6800000,236.0000000,237.1410000,864387
US1.AMZN,60,20120728,000000,237.2200000,238.3400000,236.3000000,237.4200000,1495614
US1.AMZN,60,20120728,010000,237.4200000,237.4200000,237.3200000,237.3200000,188377
US1.AMZN,60,20120730,180000,237.0000000,240.7400000,236.0200000,237.3640000,907621
US1.AMZN,60,20120730,190000,237.2658000,237.5000000,234.7100000,235.9700000,798172
US1.AMZN,60,20120730,200000,235.9500000,236.5000000,234.0700000,236.4100000,506448
US1.AMZN,60,20120730,210000,236.4500000,236.5000000,234.5000000,235.2900000,342148
US1.AMZN,60,20120730,220000,235.2900000,235.8800000,234.8100000,234.8800000,221762
US1.AMZN,60,20120730,230000,234.9600000,237.1400000,234.7300000,236.7520000,369820
US1.AMZN,60,20120731,000000,236.8200000,236.8200000,235.4700000,236.2200000,447415
US1.AMZN,60,20120731,010000,236.0900000,236.0900000,236.0900000,236.0900000,60202
US1.AMZN,60,20120731,180000,235.1000000,236.3000000,232.7600000,233.1800000,564602
US1.AMZN,60,20120731,190000,233.1600000,234.6500000,231.6100000,234.0100000,790545
US1.AMZN,60,20120731,200000,234.0600000,235.3400000,233.9000000,234.5900000,504787
US1.AMZN,60,20120731,210000,234.6200000,234.6200000,233.0200000,233.1290000,269652
US1.AMZN,60,20120731,220000,233.1400000,234.2600000,232.9000000,234.0000000,218142
US1.AMZN,60,20120731,230000,233.9100000,234.9500000,233.5700000,233.5700000,269914
US1.AMZN,60,20120801,000000,233.6700000,233.8100000,232.8600000,233.2500000,470454
US1.AMZN,60,20120801,010000,233.3000000,233.3000000,233.3000000,233.3000000,161759
US1.AMZN,60,20120801,180000,234.4000000,234.4000000,232.0600000,232.4500000,329213
US1.AMZN,60,20120801,190000,232.4100000,233.4100000,231.5500000,232.5300000,513614
US1.AMZN,60,20120801,200000,232.5400000,233.6300000,231.7100000,231.8211000,286196
US1.AMZN,60,20120801,210000,231.8450000,232.5500000,231.6800000,231.9200000,144059
US1.AMZN,60,20120801,220000,231.9100000,232.2800000,231.7500000,231.8000000,136083
US1.AMZN,60,20120801,230000,231.7600000,232.9000000,230.7001000,231.4900000,431812
US1.AMZN,60,20120802,000000,231.3800000,232.6499000,231.1500000,232.1500000,549947
US1.AMZN,60,20120802,010000,232.0900000,232.0900000,232.0900000,232.0900000,88110
US1.AMZN,60,20120802,180000,230.5600000,233.0000000,229.3200000,233.0000000,411432
US1.AMZN,60,20120802,190000,232.9600000,234.3400000,231.7000000,232.4000000,641049
US1.AMZN,60,20120802,200000,232.2600000,232.5600000,228.7700000,229.6700000,453677
US1.AMZN,60,20120802,210000,229.6700000,230.7600000,228.6600000,229.5450000,347832
US1.AMZN,60,20120802,220000,229.5100000,229.9100000,229.0000000,229.3900000,226058
US1.AMZN,60,20120802,230000,229.3800000,231.3200000,229.3400000,231.0100000,387834
US1.AMZN,60,20120803,000000,230.9600000,231.2800000,230.3300000,230.8000000,479342
US1.AMZN,60,20120803,010000,230.8100000,230.8100000,230.8010000,230.8100000,55198
US1.AMZN,60,20120803,180000,234.0300000,235.5500000,233.0300000,235.0700000,443487
US1.AMZN,60,20120803,190000,235.0600000,236.2900000,234.6600000,235.8800000,609656
US1.AMZN,60,20120803,200000,235.8800000,236.2800000,235.5400000,235.7800000,239827
US1.AMZN,60,20120803,210000,235.7500000,236.4900000,235.0000000,236.3300000,299843
US1.AMZN,60,20120803,220000,236.3500000,236.4100000,235.5200000,235.6100000,160411
US1.AMZN,60,20120803,230000,235.6200000,235.9500000,235.3900000,235.7090000,232181
US1.AMZN,60,20120804,000000,235.6700000,235.9500000,234.8200000,234.9700000,659773
US1.AMZN,60,20120804,010000,234.9700000,234.9700000,234.9700000,234.9700000,70895
US1.AMZN,60,20120806,180000,235.6000000,235.7400000,234.5500000,234.7500000,306847
US1.AMZN,60,20120806,190000,234.8000000,235.1000000,234.0000000,234.7500000,331479
US1.AMZN,60,20120806,200000,234.6700000,235.5600000,234.4310000,235.0950000,236573
US1.AMZN,60,20120806,210000,235.0800000,235.4700000,234.5600000,235.4500000,196375
US1.AMZN,60,20120806,220000,235.4000000,235.4480000,234.5000000,234.7500000,173155
US1.AMZN,60,20120806,230000,234.7601000,234.9900000,234.4000000,234.5000000,123999
US1.AMZN,60,20120807,000000,234.5200000,234.7900000,233.8100000,233.9600000,398150
US1.AMZN,60,20120807,010000,233.9900000,233.9900000,233.9900000,233.9900000,60063
US1.AMZN,60,20120807,180000,234.0300000,235.2300000,233.2500000,235.0500000,321498
US1.AMZN,60,20120807,190000,235.0000000,236.3300000,234.2900000,236.3300000,403690
US1.AMZN,60,20120807,200000,236.2200000,237.7600000,235.3200000,237.5400000,382507
US1.AMZN,60,20120807,210000,237.4800000,238.0000000,237.0002000,237.1280000,217174
US1.AMZN,60,20120807,220000,237.1300000,237.3000000,236.3500000,236.6050000,148942
US1.AMZN,60,20120807,230000,236.6800000,237.1700000,236.3900000,236.8200000,119013
US1.AMZN,60,20120808,000000,236.8100000,236.9900000,236.1700000,236.5600000,334551
US1.AMZN,60,20120808,010000,236.5600000,236.5600000,236.5600000,236.5600000,91024
US1.AMZN,60,20120808,180000,235.3400000,236.4500000,234.8300000,235.2800000,228225
US1.AMZN,60,20120808,190000,235.2500000,236.2700000,234.2080000,234.3900000,285596
