<TICKER>,<PER>,<DATE>,<TIME>,Open,High,Low,Close,Volume
US1.IBM,60,20120723,190000,188.9600000,191.2200000,188.9600000,190.9900000,64628
US1.IBM,60,20120723,200000,190.9100000,191.3000000,190.3700000,190.4900000,65776
US1.IBM,60,20120723,210000,190.5000000,190.9900000,189.9200000,190.7800000,74554
US1.IBM,60,20120723,220000,190.8100000,191.1100000,190.3700000,190.4400000,50208
US1.IBM,60,20120723,230000,190.4700000,191.0200000,190.3300000,190.6300000,53366
US1.IBM,60,20120724,000000,190.5800000,191.2500000,190.4400000,190.8000000,73138
US1.IBM,60,20120724,010000,190.8300000,190.8300000,190.8300000,190.8300000,140345
US1.IBM,60,20120724,180000,190.9200000,191.2700000,190.3500000,190.9200000,39354
US1.IBM,60,20120724,190000,190.7800000,190.9200000,189.4200000,190.0300000,41176
US1.IBM,60,20120724,200000,190.0300000,190.5600000,189.7600000,190.0100000,71509
US1.IBM,60,20120724,210000,190.0100000,190.0700000,189.4900000,190.0699000,44802
US1.IBM,60,20120724,220000,190.0000000,190.0000000,189.1100000,189.4000000,36906
US1.IBM,60,20120724,230000,189.3800000,189.4200000,188.5700000,189.1800000,83854
US1.IBM,60,20120725,000000,189.2200000,190.7600000,189.0800000,190.3400000,74717
US1.IBM,60,20120725,010000,190.3600000,190.3600000,190.3400000,190.3400000,136120
US1.IBM,60,20120725,180000,190.1800000,192.0400000,189.4000000,192.0400000,30788
US1.IBM,60,20120725,190000,191.9700000,191.9900000,190.5800000,190.7800000,39538
US1.IBM,60,20120725,200000,190.8000000,191.8500000,190.7100000,191.5300000,35231
US1.IBM,60,20120725,210000,191.6600000,191.7800000,191.2600000,191.5450000,55824
US1.IBM,60,20120725,220000,191.5600000,192.7600000,191.5350000,192.5300000,56118
US1.IBM,60,20120725,230000,192.5200000,192.5200000,192.0000000,192.4300000,61712
US1.IBM,60,20120726,000000,192.4200000,192.4300000,190.8800000,191.0900000,101957
US1.IBM,60,20120726,010000,191.0800000,191.0800000,191.0800000,191.0800000,282578
US1.IBM,60,20120726,180000,193.8200000,194.8800000,193.8200000,194.0300000,24648
US1.IBM,60,20120726,190000,194.0300000,194.7100000,193.0300000,193.6000000,63779
US1.IBM,60,20120726,200000,193.6400000,193.6400000,192.6100000,192.9100000,53249
US1.IBM,60,20120726,210000,192.9700000,193.5000000,192.7100000,193.2400000,58877
US1.IBM,60,20120726,220000,193.2100000,193.6500000,193.1500000,193.1500000,49520
US1.IBM,60,20120726,230000,193.2100000,194.0200000,193.2100000,193.8300000,30275
US1.IBM,60,20120727,000000,193.7800000,194.4300000,193.6200000,193.8800000,47834
US1.IBM,60,20120727,010000,193.9500000,193.9500000,193.9500000,193.9500000,182953
US1.IBM,60,20120727,190000,194.9700000,195.5800000,194.8400000,195.4500000,20815
US1.IBM,60,20120727,200000,195.5400000,195.9100000,194.9100000,195.1300000,70920
US1.IBM,60,20120727,210000,195.1700000,195.8600000,195.0300000,195.3900000,46524
US1.IBM,60,20120727,220000,195.3800000,197.4100000,195.2600000,196.9500000,53295
US1.IBM,60,20120727,230000,196.9500000,197.1000000,196.3400000,196.7300000,40164
US1.IBM,60,20120728,000000,196.7200000,197.4100000,196.1900000,196.4600000,73437
US1.IBM,60,20120728,010000,196.4990000,196.5000000,196.3900000,196.3900000,394299
US1.IBM,60,20120730,180000,196.0900000,197.7100000,196.0000000,197.4700000,36196
US1.IBM,60,20120730,190000,197.5800000,197.8000000,197.0300000,197.0300000,34494
US1.IBM,60,20120730,200000,197.1200000,197.2900000,196.0500000,196.2700000,35374
US1.IBM,60,20120730,210000,196.2300000,196.7400000,196.1200000,196.4300000,34698
US1.IBM,60,20120730,220000,196.4400000,196.6700000,196.0700000,196.2200000,27501
US1.IBM,60,20120730,230000,196.1000000,196.6100000,196.0300000,196.3900000,32801
US1.IBM,60,20120731,000000,196.4400000,196.9400000,196.0800000,196.7000000,64171
US1.IBM,60,20120731,010000,196.6840000,196.6840000,196.6800000,196.6800000,350307
US1.IBM,60,20120731,180000,196.5000000,197.5400000,196.2200000,196.7500000,40878
US1.IBM,60,20120731,190000,196.7200000,197.0700000,196.1900000,196.8900000,81540
US1.IBM,60,20120731,200000,196.9700000,197.5200000,196.8100000,196.9400000,92285
US1.IBM,60,20120731,210000,196.9000000,197.0900000,196.3800000,196.5200000,49396
US1.IBM,60,20120731,220000,196.5400000,196.9700000,196.5100000,196.7700000,46496
US1.IBM,60,20120731,230000,196.7400000,197.4300000,196.6900000,196.8900000,36568
US1.IBM,60,20120801,000000,196.8800000,196.8800000,195.9500000,195.9500000,62574
US1.IBM,60,20120801,010000,195.9800000,195.9800000,195.9800000,195.9800000,489831
US1.IBM,60,20120801,180000,197.0000000,197.7900000,196.6900000,196.9400000,21057
US1.IBM,60,20120801,190000,196.9000000,197.3200000,196.1300000,196.5600000,37687
US1.IBM,60,20120801,200000,196.5400000,196.6020000,195.9800000,196.0000000,59343
US1.IBM,60,20120801,210000,196.0800000,196.5300000,196.0000000,196.5000000,55673
US1.IBM,60,20120801,220000,196.5000000,196.7400000,195.9800000,195.9800000,72349
US1.IBM,60,20120801,230000,195.9700000,196.0700000,194.7200000,195.5600000,44753
US1.IBM,60,20120802,000000,195.6100000,196.3400000,195.1100000,195.2500000,58312
US1.IBM,60,20120802,010000,195.1800000,195.1800000,195.1800000,195.1800000,172024
US1.IBM,60,20120802,180000,194.2000000,194.9900000,193.1000000,194.6300000,33944
US1.IBM,60,20120802,190000,194.5100000,196.5300000,194.3300000,194.8500000,56901
US1.IBM,60,20120802,200000,194.8700000,195.4100000,193.8500000,194.2300000,51721
US1.IBM,60,20120802,210000,194.2400000,194.6100000,193.1300000,193.8800000,74796
US1.IBM,60,20120802,220000,193.8300000,194.2700000,193.3500000,193.4800000,51841
US1.IBM,60,20120802,230000,193.4800000,194.0600000,193.3400000,193.5900000,76893
US1.IBM,60,20120803,000000,193.7200000,194.5600000,193.7200000,194.4700000,67154
US1.IBM,60,20120803,010000,194.4500000,194.4500000,194.4500000,194.4500000,133832
US1.IBM,60,20120803,180000,196.6900000,197.6300000,196.1900000,197.5400000,33193
US1.IBM,60,20120803,190000,197.7400000,198.1100000,197.0700000,197.4700000,64675
US1.IBM,60,20120803,200000,197.4200000,198.7800000,197.3600000,198.0400000,42812
US1.IBM,60,20120803,210000,198.0600000,198.9500000,198.0110000,198.5200000,55160
US1.IBM,60,20120803,220000,198.5200000,198.5500000,198.2100000,198.3500000,36563
US1.IBM,60,20120803,230000,198.3500000,198.6200000,198.3100000,198.4100000,54106
US1.IBM,60,20120804,000000,198.4500000,198.8700000,198.1200000,198.4300000,56949
US1.IBM,60,20120804,010000,198.5200000,198.5200000,198.5200000,198.5200000,203566
US1.IBM,60,20120806,180000,198.6500000,199.7800000,198.5600000,199.4500000,21227
US1.IBM,60,20120806,190000,199.4600000,199.9400000,199.3100000,199.5900000,42918
US1.IBM,60,20120806,200000,199.6300000,199.8600000,199.3700000,199.7700000,51555
US1.IBM,60,20120806,210000,199.7700000,199.8700000,199.6900000,199.7900000,59543
US1.IBM,60,20120806,220000,199.8100000,199.8600000,199.5200000,199.5600000,48952
US1.IBM,60,20120806,230000,199.5400000,199.8500000,199.5100000,199.7600000,31043
US1.IBM,60,20120807,000000,199.7400000,199.8300000,198.7400000,198.8600000,58979
US1.IBM,60,20120807,010000,198.8700000,198.8700000,198.7600000,198.7600000,166936
US1.IBM,60,20120807,180000,199.4300000,199.8100000,198.8000000,199.7400000,29748
US1.IBM,60,20120807,190000,199.7200000,199.9900000,199.6300000,199.7900000,68486
US1.IBM,60,20120807,200000,199.8000000,199.9500000,199.5700000,199.6900000,40271
US1.IBM,60,20120807,210000,199.7300000,200.8200000,199.6500000,200.5700000,64261
