<DATE>,<TIME>,Open,High,Low,Close,Volume
20141021,160000,536.1300000,538.0900000,535.9600000,538.0400000,277620
20141022,100000,540.6700000,550.7600000,540.2300000,549.1400000,408719
20141022,110000,549.0400000,549.3500000,545.2000000,546.7100000,374550
20141022,120000,546.6800000,547.7800000,545.1000000,545.8500000,208572
20141022,130000,545.7700000,546.7000000,544.1500000,546.1500000,261599
20141022,140000,546.0900000,547.8500000,545.1600000,545.3200000,195022
20141022,150000,545.1500000,546.4900000,544.6000000,546.3700000,159358
20141022,160000,546.4800000,547.0000000,541.8300000,542.7100000,377792
20141022,170000,542.6900000,542.6900000,542.6900000,542.6900000,283012
20141023,100000,548.6400000,550.8500000,545.5000000,550.5500000,223118
20141023,110000,550.6700000,555.1900000,550.4500000,554.8300000,317795
20141023,120000,555.0200000,555.4900000,554.0000000,554.9000000,178537
20141023,130000,554.9650000,556.4000000,554.6900000,555.0700000,143296
20141023,140000,555.2000000,555.9530000,554.8401000,555.6700000,77340
20141023,150000,555.6500000,557.4000000,554.7700000,555.8700000,153045
20141023,160000,555.6500000,555.9000000,552.6205000,553.6000000,336048
20141023,170000,553.6500000,553.6500000,553.6500000,553.6500000,68956
20141024,100000,554.9800000,555.0000000,547.2600000,548.1600000,304372
20141024,110000,548.1800000,549.2900000,546.0000000,548.2100000,266343
20141024,120000,548.4100000,548.9300000,547.6100000,548.6400000,164332
20141024,130000,548.7200000,548.8100000,545.5800000,545.9590000,163404
20141024,140000,545.9800000,548.7700000,545.1600000,547.9400000,132389
20141024,150000,547.9800000,548.4200000,547.3800000,547.7380000,147606
20141024,160000,547.7800000,549.8800000,547.5100000,548.6600000,345197
20141024,170000,548.9000000,548.9000000,548.9000000,548.9000000,245050
20141027,100000,547.7600000,554.0000000,547.2000000,549.3500000,197389
20141027,110000,549.4200000,552.9200000,548.1850000,551.0300000,155060
20141027,120000,551.1300000,553.4300000,550.1650000,550.1650000,137215
20141027,130000,550.4700000,551.5000000,549.8300000,550.5700000,136605
20141027,140000,550.7500000,551.9500000,548.7500000,549.2900000,86077
20141027,150000,549.2500000,549.8100000,548.1800000,548.9575000,84235
20141027,160000,549.1200000,551.2890000,548.7600000,549.6600000,193932
20141027,170000,549.8800000,549.8800000,549.8800000,549.8800000,247052
20141028,100000,551.7100000,554.2900000,550.4300000,553.9600000,151191
20141028,110000,554.0000000,555.9700000,552.5200000,554.7700000,201346
20141028,120000,554.9600000,555.9000000,553.3401000,553.3401000,133169
20141028,130000,553.3000000,554.1400000,552.1800000,553.3000000,85936
20141028,140000,553.1700000,556.4300000,552.9600000,556.3900000,125946
20141028,150000,556.4400000,557.9900000,556.0000000,556.9900000,192147
20141028,160000,557.1200000,559.2000000,557.0056000,559.1300000,317665
20141028,170000,558.9400000,558.9400000,558.9400000,558.9400000,142156
20141029,100000,560.8500000,564.9700000,560.8400000,562.2748000,272950
20141029,110000,562.5100000,562.6500000,559.9200000,560.1600000,258037
20141029,120000,560.1600000,561.2000000,559.3450000,559.9150000,154461
20141029,130000,559.8400000,559.8400000,557.1400000,559.3000000,172489
20141029,140000,559.2200000,559.7700000,557.9400000,559.5500000,87167
20141029,150000,559.4900000,560.5300000,555.9800000,558.5900000,251792
20141029,160000,558.3860000,559.8400000,556.2700000,558.3300000,249501
20141029,170000,558.4500000,558.4500000,558.4500000,558.4500000,129770
20141030,100000,558.2500000,558.8300000,553.3300000,553.7700000,187128
20141030,110000,553.8600000,557.0300000,552.1300000,557.0300000,198791
20141030,120000,556.9100000,559.0900000,556.6400000,559.0700000,114806
20141030,130000,559.0700000,559.9200000,557.6000000,558.3200000,90811
20141030,140000,558.4000000,562.5000000,557.6800000,562.3100000,114507
20141030,150000,562.3500000,562.4900000,557.3200000,558.0200000,117309
20141030,160000,558.0000000,560.6500000,556.7200000,560.2400000,181427
20141030,170000,560.2700000,560.2700000,560.2700000,560.2700000,132410
20141031,100000,568.2800000,568.4200000,565.2501000,566.0700000,336372
20141031,110000,565.8600000,566.9000000,564.8100000,566.0100000,290659
20141031,120000,566.1050000,567.7200000,565.9730000,566.2200000,120009
20141031,130000,566.2200000,568.0000000,565.5500000,567.9800000,137669
20141031,140000,567.9000000,568.0000000,566.7100000,566.9700000,91901
20141031,150000,566.8300000,567.5300000,566.4201000,567.3000000,99101
20141031,160000,567.1800000,568.7300000,566.5500000,567.6500000,347046
20141031,170000,567.8700000,567.8700000,567.8700000,567.8700000,368056
20141103,100000,563.5300000,567.1500000,563.0500000,565.7800000,183908
20141103,110000,565.8200000,566.3800000,562.0000000,565.2600000,240743
20141103,120000,565.1400000,565.7600000,563.9700000,563.9700000,135308
20141103,130000,564.0000000,564.4400000,563.2700000,563.7900000,98925
20141103,140000,563.6100000,564.0950000,562.5500000,563.9500000,84052
20141103,150000,563.9100000,564.5000000,562.6600000,562.8400000,96709
20141103,160000,562.8900000,564.2000000,561.6300000,563.7600000,206990
20141103,170000,563.7700000,563.7700000,563.7700000,563.7700000,120284
20141104,100000,561.2400000,564.7900000,559.4500000,562.7950000,181100
20141104,110000,562.9900000,564.5800000,560.2500000,560.5900000,150103
20141104,120000,560.3200000,561.2800000,558.3000000,560.4700000,127725
20141104,130000,560.3800000,561.8600000,560.2700000,561.0700000,71256
20141104,140000,561.2600000,562.5900000,560.4630000,562.0100000,63878
20141104,150000,562.0700000,563.1100000,561.4500000,563.1000000,79600
20141104,160000,563.1400000,564.6900000,562.7860000,564.0500000,173970
20141104,170000,564.1900000,564.1900000,564.1900000,564.1900000,268998
20141105,100000,566.7900000,566.9000000,561.0600000,561.4800000,250505
20141105,110000,561.3100000,561.4400000,556.3400000,558.0000000,229429
20141105,120000,558.2000000,559.3500000,557.2400000,558.5500000,126507
20141105,130000,558.7200000,559.2800000,557.3700000,557.7300000,76023
20141105,140000,557.7100000,558.1600000,554.1500000,555.2900000,133632
20141105,150000,555.1500000,556.8100000,554.9600000,556.2850000,108725
20141105,160000,556.3600000,556.5500000,554.7100000,555.9500000,200777
20141105,170000,555.9500000,555.9500000,555.9500000,555.9500000,105864
20141106,100000,555.4200000,556.7990000,551.9200000,553.8600000,151597
20141106,110000,553.9000000,554.3899000,551.2600000,552.8210000,187520
20141106,120000,552.8876000,554.3700000,552.8100000,552.9700000,119255
20141106,130000,552.9308000,553.7700000,552.3600000,552.8200000,141399
20141106,140000,552.7400000,553.3500000,551.6500000,552.3900000,96469
20141106,150000,552.4200000,552.7500000,551.5800000,552.3500000,111598
20141106,160000,552.3800000,552.3800000,550.5800000,551.5900000,337212
20141106,170000,551.6900000,551.6900000,551.6900000,551.6900000,126742
20141107,100000,555.6000000,555.6000000,550.0000000,550.7900000,202311
20141107,110000,550.5300000,552.1900000,550.0900000,550.2500000,196405
20141107,120000,550.2800000,551.4800000,549.3500000,551.3200000,160182
20141107,130000,551.4600000,552.3400000,550.8200000,552.1600000,107744
20141107,140000,552.0700000,552.9600000,552.0200000,552.6780000,82547
20141107,150000,552.6700000,552.8445000,549.8800000,550.2466000,110035
20141107,160000,550.2500000,552.2000000,549.6200000,551.8200000,227715
20141107,170000,551.8200000,551.8200000,551.8200000,551.8200000,91563
20141110,100000,552.1700000,554.1700000,551.6200000,553.8162000,80023
20141110,110000,553.6700000,556.4700000,552.7800000,556.3500000,174873
20141110,120000,556.3200000,558.5200000,555.9500000,557.1000000,130241
20141110,130000,557.1100000,558.7200000,556.9200000,558.7200000,88150
20141110,140000,558.7400000,559.8600000,558.5411000,558.6900000,78961
20141110,150000,558.4400000,560.6300000,558.1700000,558.7000000,119174
20141110,160000,558.7100000,559.1399000,557.0100000,558.2300000,199820
20141110,170000,558.2300000,558.2300000,558.1800000,558.1800000,63178
20141111,100000,558.5200000,559.9000000,556.2419000,557.0255000,151247
20141111,110000,556.9800000,561.3700000,556.8200000,561.2700000,109627
20141111,120000,561.2600000,562.5000000,560.1000000,560.1000000,119286
20141111,130000,560.1600000,560.9900000,559.8800000,559.8800000,44318
20141111,140000,559.8400000,560.1800000,558.3600000,559.6500000,75757
20141111,150000,559.6500000,560.2000000,559.2800000,560.0200000,71674
20141111,160000,560.0900000,561.2900000,559.2400000,561.2900000,157787
20141111,170000,561.2900000,561.2900000,561.2900000,561.2900000,131244
20141112,100000,561.1500000,561.2500000,556.4600000,558.4700000,92598
20141112,110000,558.4600000,561.0900000,556.1200000,556.2500000,123702
20141112,120000,556.2500000,558.3550000,555.5000000,558.0600000,123507
20141112,130000,558.0600000,558.3282000,557.5000000,558.2500000,51259
20141112,140000,558.1412000,558.8900000,557.8040000,558.0892000,56580
20141112,150000,558.1300000,558.7200000,557.0800000,557.8100000,63512
20141112,160000,557.8100000,559.0000000,557.3900000,558.2000000,149605
20141112,170000,558.2500000,558.2500000,558.2500000,558.2500000,103772
20141113,100000,560.8100000,560.8199000,558.2700000,559.7800000,194908
20141113,110000,559.5300000,560.0000000,557.8001000,557.8001000,156965
20141113,120000,557.8000000,557.8400000,555.0500000,556.5700000,144480
20141113,130000,556.6000000,557.4300000,556.1600000,556.8500000,122639
20141113,140000,556.6700000,557.8400000,554.6900000,557.1700000,116142
20141113,150000,556.9400000,557.0800000,555.0700000,555.0880000,56375
20141113,160000,555.1100000,556.4700000,554.0900000,556.4400000,232214
20141113,170000,556.4400000,556.4400000,556.4400000,556.4400000,155322
20141114,100000,557.6300000,558.0000000,552.5100000,554.6500000,136216
20141114,110000,554.6500000,555.4200000,552.5100000,554.5500000,123168
20141114,120000,554.6900000,554.9100000,553.2120000,553.9300000,105053
20141114,130000,553.9800000,554.6000000,553.7400000,554.4800000,75702
20141114,140000,554.4800000,555.0000000,554.1800000,554.7000000,174840
20141114,150000,554.6050000,555.5000000,554.2500000,554.8700000,105380
20141114,160000,554.9300000,555.3500000,554.2400000,555.2000000,181027
20141114,170000,555.1900000,555.1900000,555.1900000,555.1900000,245184
20141117,100000,555.1900000,555.1900000,550.2300000,550.2300000,107746
20141117,110000,550.1200000,550.6500000,546.5501000,547.4900000,275936
20141117,120000,547.7700000,547.8000000,544.4400000,547.2100000,193733
20141117,130000,547.3300000,547.9200000,545.7500000,545.8500000,81634
20141117,140000,545.9300000,547.8400000,545.9200000,546.7400000,76705
20141117,150000,546.6900000,547.0000000,545.5000000,546.1897000,98638
20141117,160000,546.1300000,546.7500000,544.8950000,546.6300000,218637
20141117,170000,546.6400000,546.6500000,546.6400000,546.6500000,159547
20141118,100000,547.9300000,552.7900000,546.0400000,550.7000000,238566
20141118,110000,550.9400000,552.5800000,549.0300000,549.9000000,225959
20141118,120000,549.6301000,550.1600000,547.5200000,547.9100000,97414
20141118,130000,547.8000000,547.9184000,546.0000000,546.1300000,107770
20141118,140000,546.2071000,546.3600000,545.1601000,545.8800000,78846
20141118,150000,545.9300000,546.2200000,545.3300000,545.6200000,94058
20141118,160000,545.6200000,545.8500000,543.8000000,544.5200000,411411
20141118,170000,544.5100000,544.5100000,544.5100000,544.5100000,150698
20141119,100000,544.7500000,545.0000000,539.3100000,539.4700000,199385
20141119,110000,539.3200000,542.9400000,539.1900000,541.5500000,176521
20141119,120000,541.4400000,543.3500000,540.8300000,542.5500000,102198
20141119,130000,542.7350000,545.3500000,542.6700000,544.4000000,81471
20141119,140000,544.4000000,547.2499000,543.9000000,546.2000000,82977
20141119,150000,546.1100000,548.2200000,544.9400000,546.2840000,108560
20141119,160000,546.3200000,548.1000000,545.4900000,547.1300000,174490
20141119,170000,547.2000000,547.2000000,547.2000000,547.2000000,140046
20141120,100000,542.0900000,544.9100000,541.6566000,544.7900000,133526
20141120,110000,544.8519000,545.3800000,541.8100000,543.6900000,185818
20141120,120000,543.6900000,543.8300000,542.1300000,542.1800000,94269
20141120,130000,542.0700000,543.8000000,541.6600000,543.3200000,84804
20141120,140000,543.2500000,544.2640000,542.5000000,543.9400000,106194
20141120,150000,544.0000000,544.1800000,541.8100000,541.8100000,127661
20141120,160000,541.8000000,544.0000000,541.5000000,543.7700000,368645
20141120,170000,543.7600000,543.7600000,543.7600000,543.7600000,111762
20141121,100000,550.5000000,551.0400000,546.4250000,546.6450000,395663
20141121,110000,546.6800000,548.4500000,546.1400000,547.4100000,421626
20141121,120000,547.2900000,548.4537000,546.4000000,547.9600000,253755
20141121,130000,548.0400000,549.1700000,547.5000000,549.0400000,154092
20141121,140000,549.0300000,549.1300000,545.3900000,547.9100000,170309
20141121,150000,548.0800000,548.5900000,545.0000000,545.9000000,133830
20141121,160000,545.8900000,546.8980000,545.1200000,545.9000000,268882
20141121,170000,545.8900000,545.8900000,545.8900000,545.8900000,604302
20141124,100000,546.5700000,549.7000000,544.1500000,549.0000000,195935
20141124,110000,548.8100000,551.1900000,548.5900000,549.8300000,317905
20141124,120000,549.8700000,550.1800000,548.3555000,549.0081000,170372
20141124,130000,548.9600000,550.2500000,546.9440000,547.3732000,104240
20141124,140000,547.4100000,548.3200000,547.4060000,547.7600000,73800
20141124,150000,547.7700000,548.0200000,546.5100000,546.6500000,77930
20141124,160000,546.6200000,547.7400000,546.2600000,547.6000000,173724
20141124,170000,547.4800000,547.4800000,547.4800000,547.4800000,216308
20141125,100000,547.2100000,550.3400000,547.1103000,550.1200000,264121
20141125,110000,550.0700000,552.5000000,547.6600000,549.7450000,353897
20141125,120000,549.7200000,551.9900000,547.8500000,551.5200000,136273
20141125,130000,551.4200000,551.8500000,550.6200000,550.8100000,91662
20141125,140000,550.8000000,551.2373000,549.7100000,550.1525000,72027
20141125,150000,550.1000000,550.1200000,546.9100000,547.2800000,132648
20141125,160000,547.2600000,549.4400000,547.2600000,549.2400000,252624
20141125,170000,549.2300000,549.2300000,549.2300000,549.2300000,144180
20141126,100000,549.2300000,549.8800000,546.5000000,546.6700000,149403
20141126,110000,546.6400000,547.9100000,546.1300000,546.9550000,184958
20141126,120000,546.9550000,547.9000000,546.6800000,547.8600000,128743
20141126,130000,547.7800000,548.1200000,546.9600000,547.3500000,75444
20141126,140000,547.4000000,548.1599000,547.2300000,547.3000000,84305
20141126,150000,547.3700000,547.3700000,545.5900000,545.7650000,141822
20141126,160000,545.8200000,548.0600000,545.2300000,547.7700000,203322
20141126,170000,547.7300000,547.8000000,547.7300000,547.8000000,117866
20141128,100000,547.0000000,547.0000000,544.4801000,545.9825000,166432
20141128,110000,545.6800000,548.8500000,545.5100000,548.6000000,199317
20141128,120000,548.5500000,549.6000000,547.6200000,547.7200000,210635
20141128,130000,547.9100000,549.4800000,547.8520000,549.1500000,167355
20141128,140000,549.0800000,549.4000000,547.8000000,547.9000000,184055
20141201,100000,545.0900000,548.7900000,542.1910000,543.1200000,247600
20141201,110000,543.0800000,544.2967000,538.8000000,539.4000000,261331
20141201,120000,539.6200000,541.0000000,539.2000000,540.1800000,170612
20141201,130000,540.0800000,541.2900000,538.8029000,540.9400000,122109
20141201,140000,541.0600000,542.8800000,540.8100000,541.9450000,137326
20141201,150000,541.9150000,541.9600000,539.5700000,540.6000000,143955
20141201,160000,540.5400000,540.6700000,538.6200000,539.6500000,273246
20141201,170000,539.6500000,539.6500000,539.6500000,539.6500000,112726
20141202,100000,539.4500000,541.8500000,538.2300000,541.4200000,191656
20141202,110000,541.4400000,541.8000000,538.3200000,538.8800000,276925
20141202,120000,538.9900000,539.9000000,538.5000000,538.8700000,113779
20141202,130000,538.9300000,538.9300000,534.7700000,535.3500000,268533
20141202,140000,535.4200000,537.5500000,534.6570000,536.8800000,179939
20141202,150000,536.9400000,538.9150000,536.8300000,538.2400000,143655
20141202,160000,538.2100000,538.6900000,536.0750000,538.6000000,255159
20141202,170000,538.5900000,538.5900000,538.5900000,538.5900000,161666
20141203,100000,537.5000000,541.4050000,536.9800000,538.6900000,215540
20141203,110000,538.8200000,539.2900000,536.8000000,537.0700000,238409
20141203,120000,537.1300000,537.6800000,536.4000000,537.5150000,153043
20141203,130000,537.4550000,537.5500000,535.4801000,535.6900000,97402
20141203,140000,535.6150000,537.5000000,535.4250000,536.3001000,74885
20141203,150000,536.3100000,536.6450000,535.2100000,536.5400000,124738
20141203,160000,536.5500000,537.6400000,536.4000000,537.0000000,219637
20141203,170000,536.9700000,536.9700000,536.9700000,536.9700000,66247
20141204,100000,537.6400000,538.0000000,534.8900000,538.0000000,200142
20141204,110000,537.6600000,538.8678000,535.9500000,536.2400000,174238
20141204,120000,536.0300000,538.0900000,535.1100000,537.9000000,148579
20141204,130000,537.9100000,541.8800000,537.4500000,540.8700000,180014
20141204,140000,540.8400000,541.8100000,540.1900000,541.7400000,131491
20141204,150000,541.9200000,542.5800000,541.0000000,541.8800000,120535
20141204,160000,541.9800000,542.6900000,540.5900000,542.5900000,194288
20141204,170000,542.5800000,542.5800000,542.5800000,542.5800000,47701
20141205,100000,536.7000000,538.2000000,534.0270000,536.5000000,289379
20141205,110000,536.2850000,536.5000000,532.2800000,533.2500000,347818
20141205,120000,533.1300000,535.5900000,533.1300000,534.4001000,188586
20141205,130000,534.3700000,534.6000000,531.9300000,531.9850000,202512
20141205,140000,531.9450000,532.7300000,531.4500000,532.2700000,156114
20141205,150000,532.3500000,532.3600000,529.2181000,529.4700000,319119
20141205,160000,529.4600000,530.1900000,527.2600000,528.0700000,693425
20141205,170000,528.0800000,528.0800000,528.0800000,528.0800000,218343
20141208,100000,529.2200000,533.6800000,527.5900000,531.8600000,538958
20141208,110000,532.0200000,532.6900000,529.2500000,531.8200000,284501
20141208,120000,531.7700000,533.8150000,530.5300000,533.4300000,218852
20141208,130000,533.4400000,533.4400000,528.7620000,530.0900000,188749
20141208,140000,529.9400000,530.4500000,527.7400000,529.4100000,161830
20141208,150000,529.5000000,530.4500000,527.5100000,529.1100000,300797
20141208,160000,529.1000000,531.2100000,527.0000000,530.8800000,517957
20141208,170000,530.7300000,530.7300000,530.7300000,530.7300000,219753
20141209,100000,525.8750000,529.0300000,525.0000000,525.8600000,265330
20141209,110000,526.0600000,526.9100000,523.4100000,526.3000000,309045
20141209,120000,526.3000000,530.1091000,525.6700000,527.9800000,166979
20141209,130000,527.6900000,532.1200000,526.8500000,531.9600000,131645
20141209,140000,531.7660000,533.9700000,531.2000000,533.0700000,175134
20141209,150000,533.0900000,534.0795000,532.1500000,533.5200000,135044
20141209,160000,533.6500000,536.6500000,533.2800000,536.1100000,275374
20141209,170000,536.1100000,536.1100000,536.1100000,536.1100000,112802
20141210,100000,535.9000000,539.0000000,533.2400000,536.9675000,262798
20141210,110000,537.1200000,539.3600000,535.8500000,538.5900000,266597
20141210,120000,538.6600000,538.6750000,534.2300000,537.2600000,128451
20141210,130000,537.3500000,537.3700000,534.3600000,535.2700000,119986
20141210,140000,535.2900000,535.9700000,532.0100000,532.3400000,141307
20141210,150000,532.3750000,532.5650000,529.2000000,529.2000000,215170
20141210,160000,529.0400000,530.7300000,527.4900000,528.1400000,413765
20141211,100000,530.0100000,533.9500000,529.1600000,531.7600000,141116
20141211,110000,531.8550000,535.9600000,530.0600000,534.6100000,338496
20141211,120000,534.6200000,537.0400000,534.1100000,536.4000000,185610
20141211,130000,536.3300000,536.6364000,533.8100000,535.8350000,133773
20141211,140000,535.8475000,536.5500000,535.3900000,535.6850000,156124
20141211,150000,535.5600000,536.1900000,533.3000000,533.7000000,196837
20141211,160000,533.6900000,535.6300000,531.3400000,532.1500000,261013
20141211,170000,531.6600000,532.1700000,531.6600000,532.1500000,111208
20141212,100000,527.4400000,531.9600000,526.9400000,531.7950000,208699
20141212,110000,531.7700000,531.8900000,524.4100000,524.7460000,271506
20141212,120000,524.8701000,528.1700000,524.8500000,525.9700000,194460
20141212,130000,526.1300000,527.2400000,525.4550000,526.2900000,97070
20141212,140000,526.3900000,528.1900000,525.7900000,527.6450000,116553
20141212,150000,527.5200000,527.7500000,524.9100000,525.5389000,201852
20141212,160000,525.5300000,525.8400000,521.5600000,521.6400000,432681
20141212,170000,521.5100000,521.5100000,521.5100000,521.5100000,185117
20141215,100000,523.7600000,525.3700000,522.8000000,523.8900000,207571
20141215,110000,523.9250000,523.9399000,517.9100000,520.1750000,323849
20141215,120000,520.0000000,520.2000000,515.6600000,516.5600000,253473
20141215,130000,516.7800000,521.8000000,516.5150000,521.2200000,242771
20141215,140000,520.6000000,521.5000000,518.4100000,518.5600000,135562
20141215,150000,518.2500000,520.2650000,517.2000000,517.6400000,162739
20141215,160000,517.4900000,518.1600000,515.3970000,515.7200000,445454
20141215,170000,515.8400000,515.8400000,515.8400000,515.8400000,81847
20141216,100000,513.6000000,515.5800000,512.1300000,513.4100000,301408
20141216,110000,513.1900000,513.5300000,506.6200000,509.5800000,562718
20141216,120000,509.4550000,515.2700000,508.6500000,511.0100000,408748
20141216,130000,511.2000000,513.3100000,509.0000000,509.0000000,209271
20141216,140000,509.0750000,510.3599000,505.4100000,506.0000000,312713
20141216,150000,506.0000000,506.8500000,503.4500000,504.6300000,381475
20141216,160000,504.7600000,504.7600000,497.1900000,498.5000000,850651
20141217,100000,499.8600000,505.5500000,499.1100000,504.9360000,619999
20141217,110000,505.4150000,507.4000000,501.1300000,502.4500000,417142
20141217,120000,502.6800000,507.1171000,501.8100000,506.3400000,306585
20141217,130000,506.2800000,506.5873000,503.1700000,504.4500000,182622
20141217,140000,504.4300000,504.9900000,502.8410000,503.7000000,133686
20141217,150000,503.7000000,507.2300000,503.3900000,505.3500000,358329
20141217,160000,505.3900000,509.0700000,503.3900000,506.4500000,470016
20141217,170000,506.4500000,506.4500000,506.4500000,506.4500000,177097
20141218,100000,515.9900000,516.2500000,511.0500000,514.1100000,400800
20141218,110000,513.9400000,514.7399000,511.8400000,512.1300000,358526
20141218,120000,512.1200000,513.0900000,510.6100000,511.1850000,355320
20141218,130000,511.1700000,511.3300000,506.5600000,508.2200000,380379
20141218,140000,508.2400000,511.3845000,507.7100000,511.2040000,331510
20141218,150000,511.1800000,511.4500000,508.3700000,509.5800000,281257
20141218,160000,509.7300000,514.6200000,509.5600000,514.6200000,462138
20141218,170000,514.6200000,514.6200000,514.6200000,514.6200000,248518
20141219,100000,516.9900000,516.9900000,510.3600000,513.2300000,959261
20141219,110000,513.3560000,513.6800000,508.8600000,512.1500000,456886
20141219,120000,512.1500000,515.9400000,511.6800000,513.0280000,230953
20141219,130000,513.0100000,515.2750000,512.4301000,513.8000000,175910
20141219,140000,513.7700000,516.5499000,513.7400000,516.0700000,170883
20141219,150000,516.0100000,518.6800000,515.6600000,518.6800000,209463
20141219,160000,518.7000000,520.8100000,517.9357000,519.9000000,641494
20141219,170000,520.0400000,520.0400000,520.0400000,520.0400000,638958
20141222,100000,520.6100000,524.7600000,520.5900000,524.6100000,278735
20141222,110000,524.7700000,526.4100000,523.6200000,526.2200000,427539
20141222,120000,526.1300000,527.3400000,525.1000000,526.1700000,294478
20141222,130000,526.1800000,529.3400000,526.0750000,528.9750000,214865
20141222,140000,528.9000000,530.4700000,528.2700000,530.1400000,239914
20141222,150000,530.0700000,532.9700000,529.2900000,529.3700000,328402
20141222,160000,529.3850000,532.5500000,529.3500000,532.3000000,508381
20141222,170000,532.3000000,532.3000000,532.3000000,532.3000000,202682
20141223,100000,534.5100000,537.0600000,533.7200000,536.7700000,264066
20141223,110000,536.9700000,537.2200000,535.5700000,536.4800000,325289
20141223,120000,536.3500000,541.0000000,536.1600000,539.2700000,312950
20141223,130000,539.3200000,540.8900000,538.0500000,539.9100000,190260
20141223,140000,539.8500000,542.3000000,539.4600000,541.6600000,218096
20141223,150000,541.6100000,541.9500000,540.0000000,540.0900000,207814
20141223,160000,540.0200000,541.2200000,538.5700000,538.7700000,581816
20141223,170000,538.7700000,538.7700000,538.7700000,538.7700000,118171
20141224,100000,538.8200000,539.2500000,535.1000000,537.3300000,88884
20141224,110000,537.5900000,537.9590000,535.4401000,537.1600000,128399
20141224,120000,536.9400000,540.2900000,536.8900000,538.7900000,152379
20141224,130000,538.5400000,539.1200000,536.5800000,537.1400000,117350
20141224,140000,537.0600000,537.0600000,536.9300000,536.9300000,57216
20141226,100000,536.9300000,539.2900000,535.4900000,539.0800000,84993
20141226,110000,539.0000000,539.8900000,538.1701000,538.8900000,127127
20141226,120000,538.9100000,540.5700000,538.5800000,540.2700000,83563
20141226,130000,540.2600000,542.1400000,540.2600000,541.9200000,94950
20141226,140000,542.0000000,543.2500000,541.5700000,541.6000000,87529
20141226,150000,541.6600000,542.8800000,541.6000000,542.0800000,65470
20141226,160000,542.1320000,542.6400000,541.4200000,541.7900000,176022
20141226,170000,541.5200000,541.5200000,541.5200000,541.5200000,242118
20141229,100000,540.5000000,542.3400000,538.5100000,541.8800000,128471
20141229,110000,541.8300000,542.2900000,540.1300000,541.9100000,133387
20141229,120000,541.8710000,543.9300000,541.6100000,542.2400000,1155161
20141229,130000,542.2800000,543.3400000,540.7000000,542.0200000,106153
20141229,140000,541.9900000,542.6100000,539.8550000,539.9000000,99761
20141229,150000,539.8800000,539.9000000,537.5450000,538.0100000,117013
20141229,160000,538.0100000,538.3800000,537.1600000,537.2500000,105258
20141229,170000,537.3100000,537.3100000,537.3100000,537.3100000,48237
20141230,100000,534.9600000,537.8400000,534.5500000,536.2400000,79136
20141230,110000,536.0850000,536.1500000,533.6100000,535.4600000,131829
20141230,120000,535.6600000,535.7500000,534.7100000,534.8800000,77101
20141230,130000,534.8900000,535.2200000,533.8500000,534.4750000,71109
20141230,140000,534.5300000,535.2700000,533.9500000,534.1500000,76184
20141230,150000,534.0600000,535.4100000,533.8450000,535.2400000,93876
20141230,160000,535.2400000,536.2300000,534.7500000,535.2900000,136762
20141230,170000,535.2800000,535.2800000,535.2800000,535.2800000,224444
20141231,100000,537.7400000,537.9600000,534.9400000,535.0000000,57384
20141231,110000,535.1200000,537.7600000,535.0900000,537.7300000,85143
20141231,120000,537.7500000,538.4000000,536.0150000,536.3400000,89024
20141231,130000,536.4500000,536.6490000,533.5000000,534.2970000,88784
20141231,140000,534.4800000,535.2500000,533.9800000,534.4300000,59337
20141231,150000,534.4160000,534.5800000,532.0500000,532.2950000,96625
20141231,160000,532.4800000,533.2000000,530.2000000,530.6500000,290709
20141231,170000,530.6600000,530.6600000,530.6600000,530.6600000,217426
20150102,100000,532.6000000,535.8000000,531.5450000,534.4050000,129727
20150102,110000,534.5000000,535.1100000,530.0000000,530.4150000,205501
20150102,120000,530.6300000,531.1700000,529.0000000,530.6800000,103489
20150102,130000,530.7100000,531.6400000,528.2000000,528.3100000,72924
20150102,140000,528.4600000,529.3700000,527.8800000,528.6600000,73833
20150102,150000,528.7500000,529.4700000,528.4200000,528.6200000,74779
20150102,160000,528.6000000,530.1400000,528.4200000,529.5500000,167211
20150102,170000,529.5500000,529.5500000,529.5500000,529.5500000,163166
20150105,100000,527.1500000,527.9899000,523.3500000,523.9900000,185285
20150105,110000,523.7300000,524.4000000,521.0300000,521.6200000,219807
20150105,120000,521.7300000,523.1500000,519.3175000,522.8200000,172439
20150105,130000,522.8100000,523.0700000,519.7810000,520.3500000,102701
20150105,140000,520.2400000,521.5500000,519.2600000,519.7800000,144639
20150105,150000,519.7700000,520.1700000,517.7500000,518.6050000,188984
20150105,160000,518.5500000,520.9600000,517.7600000,519.2800000,284998
20150105,170000,519.4600000,519.4600000,519.4600000,519.4600000,99701
20150106,100000,520.5000000,521.2100000,515.1100000,515.5700000,160757
20150106,110000,515.6050000,516.0300000,509.2600000,509.4450000,321645
20150106,120000,509.3000000,510.9200000,507.3001000,507.9000000,247302
20150106,130000,508.0500000,508.7460000,506.0101000,508.3480000,194362
20150106,140000,508.5000000,508.5000000,505.5500000,507.2280000,240597
20150106,150000,507.2839000,508.9000000,505.8100000,507.7130000,319780
20150106,160000,507.5800000,510.6200000,506.3600000,506.8900000,307834
20150106,170000,506.6400000,506.6400000,506.6400000,506.6400000,184896
20150107,100000,510.9500000,511.4900000,507.5100000,509.9600000,195279
